WY,Date,Q_mean
1924,11/14/1923,3740
1924,11/15/1923,3740
1924,11/16/1923,3740
1924,11/17/1923,3590
1924,11/18/1923,3590
1924,11/19/1923,3440
1924,11/20/1923,3020
1924,11/21/1923,3300
1924,11/22/1923,3160
1924,11/23/1923,3160
1924,11/24/1923,3300
1924,11/25/1923,3300
1924,11/26/1923,3440
1924,11/27/1923,3440
1924,11/28/1923,3740
1924,11/29/1923,3590
1924,11/30/1923,3590
1924,12/1/1923,3590
1924,12/2/1923,4040
1924,12/3/1923,4360
1924,12/4/1923,4690
1924,12/5/1923,5030
1924,12/6/1923,10000
1924,12/7/1923,27500
1924,12/8/1923,15600
1924,12/9/1923,8590
1924,12/10/1923,6500
1924,12/11/1923,5740
1924,12/12/1923,4690
1924,12/13/1923,4360
1924,12/14/1923,4360
1924,12/15/1923,6500
1924,12/16/1923,6500
1924,12/17/1923,5740
1924,12/18/1923,5380
1924,12/19/1923,5030
1924,12/20/1923,4690
1924,12/21/1923,4360
1924,12/22/1923,4360
1924,12/23/1923,4360
1924,12/24/1923,5030
1924,12/25/1923,5380
1924,12/26/1923,5740
1924,12/27/1923,5030
1924,12/28/1923,4690
1924,12/29/1923,4690
1924,12/30/1923,4690
1924,12/31/1923,4690
1924,1/1/1924,4690
1924,1/2/1924,5030
1924,1/3/1924,9040
1924,1/4/1924,18600
1924,1/5/1924,21400
1924,1/6/1924,18000
1924,1/7/1924,12100
1924,1/8/1924,8150
1924,1/9/1924,6500
1924,1/10/1924,6120
1924,1/11/1924,6500
1924,1/12/1924,6500
1924,1/13/1924,10000
1924,1/14/1924,13800
1924,1/15/1924,10000
1924,1/16/1924,8590
1924,1/17/1924,22800
1924,1/18/1924,46800
1924,1/19/1924,58900
1924,1/20/1924,35200
1924,1/21/1924,16200
1924,1/22/1924,11000
1924,1/23/1924,8150
1924,1/24/1924,7720
1924,1/25/1924,8590
1924,1/26/1924,12100
1924,1/27/1924,12100
1924,1/28/1924,10000
1924,1/29/1924,8150
1924,1/30/1924,7300
1924,1/31/1924,6900
1924,2/1/1924,6900
1924,2/2/1924,6500
1924,2/3/1924,6500
1924,2/4/1924,6120
1924,2/5/1924,6500
1924,2/6/1924,6500
1924,2/7/1924,6900
1924,2/8/1924,7300
1924,2/9/1924,6500
1924,2/10/1924,6120
1924,2/11/1924,5380
1924,2/12/1924,5380
1924,2/13/1924,5740
1924,2/14/1924,5380
1924,2/15/1924,5030
1924,2/16/1924,5030
1924,2/17/1924,4690
1924,2/18/1924,4690
1924,2/19/1924,5030
1924,2/20/1924,13700
1924,2/21/1924,27500
1924,2/22/1924,30000
1924,2/23/1924,22100
1924,2/24/1924,13800
1924,2/25/1924,9520
1924,2/26/1924,8150
1924,2/27/1924,8590
1924,2/28/1924,9520
1924,2/29/1924,11000
1924,3/1/1924,12100
1924,3/2/1924,11600
1924,3/3/1924,10500
1924,3/4/1924,9040
1924,3/5/1924,8150
1924,3/6/1924,7720
1924,3/7/1924,8590
1924,3/8/1924,9520
1924,3/9/1924,9040
1924,3/10/1924,8150
1924,3/11/1924,9040
1924,3/12/1924,13200
1924,3/13/1924,18000
1924,3/14/1924,15600
1924,3/15/1924,12100
1924,3/16/1924,10000
1924,3/17/1924,8590
1924,3/18/1924,7720
1924,3/19/1924,7300
1924,3/20/1924,6900
1924,3/21/1924,11600
1924,3/22/1924,18000
1924,3/23/1924,18000
1924,3/24/1924,13800
1924,3/25/1924,11000
1924,3/26/1924,9520
1924,3/27/1924,8590
1924,3/28/1924,8150
1924,3/29/1924,9040
1924,3/30/1924,15600
1924,3/31/1924,22100
1924,4/1/1924,25900
1924,4/2/1924,21400
1924,4/3/1924,18000
1924,4/4/1924,14400
1924,4/5/1924,11600
1924,4/6/1924,10000
1924,4/7/1924,11600
1924,4/8/1924,15000
1924,4/9/1924,15000
1924,4/10/1924,12100
1924,4/11/1924,14400
1924,4/12/1924,15600
1924,4/13/1924,13800
1924,4/14/1924,12100
1924,4/15/1924,10000
1924,4/16/1924,9040
1924,4/17/1924,8150
1924,4/18/1924,8150
1924,4/19/1924,18000
1924,4/20/1924,23600
1924,4/21/1924,21400
1924,4/22/1924,15600
1924,4/23/1924,11600
1924,4/24/1924,9040
1924,4/25/1924,8150
1924,4/26/1924,7720
1924,4/27/1924,7300
1924,4/28/1924,6900
1924,4/29/1924,7300
1924,4/30/1924,7300
1924,5/1/1924,15600
1924,5/2/1924,15600
1924,5/3/1924,11600
1924,5/4/1924,8590
1924,5/5/1924,7300
1924,5/6/1924,6900
1924,5/7/1924,6900
1924,5/8/1924,12700
1924,5/9/1924,13200
1924,5/10/1924,10500
1924,5/11/1924,53200
1924,5/12/1924,63700
1924,5/13/1924,42800
1924,5/14/1924,25900
1924,5/15/1924,20000
1924,5/16/1924,21400
1924,5/17/1924,16200
1924,5/18/1924,13800
1924,5/19/1924,11600
1924,5/20/1924,10500
1924,5/21/1924,33400
1924,5/22/1924,38000
1924,5/23/1924,31700
1924,5/24/1924,22800
1924,5/25/1924,19300
1924,5/26/1924,13800
1924,5/27/1924,13800
1924,5/28/1924,19300
1924,5/29/1924,16800
1924,5/30/1924,13800
1924,5/31/1924,10500
1924,6/1/1924,8150
1924,6/2/1924,7300
1924,6/3/1924,6900
1924,6/4/1924,7300
1924,6/5/1924,6900
1924,6/6/1924,6500
1924,6/7/1924,6500
1924,6/8/1924,6120
1924,6/9/1924,6120
1924,6/10/1924,10000
1924,6/11/1924,13800
1924,6/12/1924,9520
1924,6/13/1924,6900
1924,6/14/1924,6500
1924,6/15/1924,8150
1924,6/16/1924,9040
1924,6/17/1924,7300
1924,6/18/1924,11000
1924,6/19/1924,13800
1924,6/20/1924,8590
1924,6/21/1924,6120
1924,6/22/1924,5030
1924,6/23/1924,4360
1924,6/24/1924,4690
1924,6/25/1924,5030
1924,6/26/1924,5740
1924,6/27/1924,5740
1924,6/28/1924,5030
1924,6/29/1924,5030
1924,6/30/1924,6500
1924,7/1/1924,11000
1924,7/2/1924,15000
1924,7/3/1924,13800
1924,7/4/1924,10500
1924,7/5/1924,7300
1924,7/6/1924,6120
1924,7/7/1924,6500
1924,7/8/1924,8150
1924,7/9/1924,15600
1924,7/10/1924,38000
1924,7/11/1924,30800
1924,7/12/1924,16200
1924,7/13/1924,10500
1924,7/14/1924,8150
1924,7/15/1924,7300
1924,7/16/1924,6900
1924,7/17/1924,6500
1924,7/18/1924,7300
1924,7/19/1924,6120
1924,7/20/1924,5740
1924,7/21/1924,5740
1924,7/22/1924,5380
1924,7/23/1924,5030
1924,7/24/1924,5030
1924,7/25/1924,5380
1924,7/26/1924,5740
1924,7/27/1924,5030
1924,7/28/1924,4040
1924,7/29/1924,3740
1924,7/30/1924,3740
1924,7/31/1924,3440
1924,8/1/1924,3160
1924,8/2/1924,2890
1924,8/3/1924,4690
1924,8/4/1924,5380
1924,8/5/1924,8590
1924,8/6/1924,10000
1924,8/7/1924,6500
1924,8/8/1924,5380
1924,8/9/1924,4360
1924,8/10/1924,4360
1924,8/11/1924,5030
1924,8/12/1924,4690
1924,8/13/1924,4040
1924,8/14/1924,4360
1924,8/15/1924,4690
1924,8/16/1924,4690
1924,8/17/1924,3740
1924,8/18/1924,3440
1924,8/19/1924,3440
1924,8/20/1924,2890
1924,8/21/1924,2890
1924,8/22/1924,3020
1924,8/23/1924,3160
1924,8/24/1924,3300
1924,8/25/1924,3300
1924,8/26/1924,3440
1924,8/27/1924,4360
1924,8/28/1924,4690
1924,8/29/1924,4690
1924,8/30/1924,3590
1924,8/31/1924,3160
1924,9/1/1924,3160
1924,9/2/1924,3020
1924,9/3/1924,3020
1924,9/4/1924,4360
1924,9/5/1924,4690
1924,9/6/1924,3740
1924,9/7/1924,2890
1924,9/8/1924,2640
1924,9/9/1924,2390
1924,9/10/1924,2160
1924,9/11/1924,2270
1924,9/12/1924,2270
1924,9/13/1924,2160
1924,9/14/1924,2160
1924,9/15/1924,2270
1924,9/16/1924,2270
1924,9/17/1924,2270
1924,9/18/1924,2510
1924,9/19/1924,2640
1924,9/20/1924,2640
1924,9/21/1924,3160
1924,9/22/1924,3020
1924,9/23/1924,3160
1924,9/24/1924,5030
1924,9/25/1924,6500
1924,9/26/1924,6500
1924,9/27/1924,5030
1924,9/28/1924,5030
1924,9/29/1924,9910
1924,9/30/1924,54400
1925,10/1/1924,73200
1925,10/2/1924,67600
1925,10/3/1924,82800
1925,10/4/1924,42700
1925,10/5/1924,11000
1925,10/6/1924,8590
1925,10/7/1924,7300
1925,10/8/1924,6900
1925,10/9/1924,6120
1925,10/10/1924,5740
1925,10/11/1924,5740
1925,10/12/1924,5380
1925,10/13/1924,5030
1925,10/14/1924,4690
1925,10/15/1924,5030
1925,10/16/1924,4690
1925,10/17/1924,4690
1925,10/18/1924,4690
1925,10/19/1924,4360
1925,10/20/1924,4360
1925,10/21/1924,4360
1925,10/22/1924,4040
1925,10/23/1924,4040
1925,10/24/1924,4040
1925,10/25/1924,4040
1925,10/26/1924,3740
1925,10/27/1924,4040
1925,10/28/1924,8280
1925,10/29/1924,10500
1925,10/30/1924,10500
1925,10/31/1924,8150
1925,11/1/1924,6500
1925,11/2/1924,5030
1925,11/3/1924,4690
1925,11/4/1924,4360
1925,11/5/1924,4690
1925,11/6/1924,4690
1925,11/7/1924,4360
1925,11/8/1924,4360
1925,11/9/1924,4040
1925,11/10/1924,4040
1925,11/11/1924,3740
1925,11/12/1924,4360
1925,11/13/1924,4360
1925,11/14/1924,4360
1925,11/15/1924,4360
1925,11/16/1924,4360
1925,11/17/1924,4360
1925,11/18/1924,4040
1925,11/19/1924,4690
1925,11/20/1924,4360
1925,11/21/1924,4040
1925,11/22/1924,5030
1925,11/23/1924,12100
1925,11/24/1924,13800
1925,11/25/1924,11000
1925,11/26/1924,8590
1925,11/27/1924,10000
1925,11/28/1924,10000
1925,11/29/1924,8150
1925,11/30/1924,5380
1925,12/1/1924,5030
1925,12/2/1924,5030
1925,12/3/1924,4690
1925,12/4/1924,4690
1925,12/5/1924,4360
1925,12/6/1924,4360
1925,12/7/1924,5030
1925,12/8/1924,6120
1925,12/9/1924,10000
1925,12/10/1924,25100
1925,12/11/1924,39000
1925,12/12/1924,18000
1925,12/13/1924,11000
1925,12/14/1924,9040
1925,12/15/1924,7720
1925,12/16/1924,6500
1925,12/17/1924,7300
1925,12/18/1924,7720
1925,12/19/1924,6900
1925,12/20/1924,5740
1925,12/21/1924,5030
1925,12/22/1924,5030
1925,12/23/1924,5030
1925,12/24/1924,4690
1925,12/25/1924,6120
1925,12/26/1924,9040
1925,12/27/1924,7720
1925,12/28/1924,7300
1925,12/29/1924,5740
1925,12/30/1924,6500
1925,12/31/1924,28300
1925,1/1/1925,41900
1925,1/2/1925,46800
1925,1/3/1925,39000
1925,1/4/1925,20600
1925,1/5/1925,18000
1925,1/6/1925,14400
1925,1/7/1925,11600
1925,1/8/1925,10000
1925,1/9/1925,9040
1925,1/10/1925,10500
1925,1/11/1925,30000
1925,1/12/1925,65000
1925,1/13/1925,71800
1925,1/14/1925,66300
1925,1/15/1925,30000
1925,1/16/1925,18600
1925,1/17/1925,16800
1925,1/18/1925,15600
1925,1/19/1925,16800
1925,1/20/1925,25100
1925,1/21/1925,28300
1925,1/22/1925,26700
1925,1/23/1925,22100
1925,1/24/1925,16800
1925,1/25/1925,13200
1925,1/26/1925,11000
1925,1/27/1925,10000
1925,1/28/1925,9520
1925,1/29/1925,9520
1925,1/30/1925,10000
1925,1/31/1925,9520
1925,2/1/1925,10000
1925,2/2/1925,11000
1925,2/3/1925,13200
1925,2/4/1925,16200
1925,2/5/1925,15600
1925,2/6/1925,12100
1925,2/7/1925,10500
1925,2/8/1925,9040
1925,2/9/1925,8590
1925,2/10/1925,8590
1925,2/11/1925,13200
1925,2/12/1925,21400
1925,2/13/1925,25100
1925,2/14/1925,20000
1925,2/15/1925,13800
1925,2/16/1925,11000
1925,2/17/1925,10000
1925,2/18/1925,10000
1925,2/19/1925,9040
1925,2/20/1925,8590
1925,2/21/1925,8150
1925,2/22/1925,7720
1925,2/23/1925,7300
1925,2/24/1925,7720
1925,2/25/1925,8150
1925,2/26/1925,8150
1925,2/27/1925,7720
1925,2/28/1925,7300
1925,3/1/1925,6900
1925,3/2/1925,6900
1925,3/3/1925,6500
1925,3/4/1925,6500
1925,3/5/1925,6120
1925,3/6/1925,7300
1925,3/7/1925,8590
1925,3/8/1925,8150
1925,3/9/1925,6900
1925,3/10/1925,6500
1925,3/11/1925,6500
1925,3/12/1925,6500
1925,3/13/1925,6120
1925,3/14/1925,6120
1925,3/15/1925,5740
1925,3/16/1925,5380
1925,3/17/1925,6500
1925,3/18/1925,9040
1925,3/19/1925,10500
1925,3/20/1925,10500
1925,3/21/1925,10500
1925,3/22/1925,10500
1925,3/23/1925,8150
1925,3/24/1925,7300
1925,3/25/1925,6900
1925,3/26/1925,6500
1925,3/27/1925,6120
1925,3/28/1925,6120
1925,3/29/1925,7300
1925,3/30/1925,7720
1925,3/31/1925,7300
1925,4/1/1925,6900
1925,4/2/1925,6120
1925,4/3/1925,5740
1925,4/4/1925,5740
1925,4/5/1925,5380
1925,4/6/1925,5380
1925,4/7/1925,5380
1925,4/8/1925,5030
1925,4/9/1925,5030
1925,4/10/1925,5030
1925,4/11/1925,5380
1925,4/12/1925,5380
1925,4/13/1925,5380
1925,4/14/1925,5740
1925,4/15/1925,5380
1925,4/16/1925,5030
1925,4/17/1925,5030
1925,4/18/1925,5030
1925,4/19/1925,5030
1925,4/20/1925,5030
1925,4/21/1925,5030
1925,4/22/1925,4690
1925,4/23/1925,5030
1925,4/24/1925,5030
1925,4/25/1925,5740
1925,4/26/1925,5740
1925,4/27/1925,5030
1925,4/28/1925,4690
1925,4/29/1925,5030
1925,4/30/1925,6900
1925,5/1/1925,9520
1925,5/2/1925,10000
1925,5/3/1925,8150
1925,5/4/1925,6900
1925,5/5/1925,6500
1925,5/6/1925,5380
1925,5/7/1925,5380
1925,5/8/1925,5030
1925,5/9/1925,4690
1925,5/10/1925,4690
1925,5/11/1925,4360
1925,5/12/1925,4360
1925,5/13/1925,11000
1925,5/14/1925,31700
1925,5/15/1925,25900
1925,5/16/1925,16200
1925,5/17/1925,11600
1925,5/18/1925,9520
1925,5/19/1925,7720
1925,5/20/1925,7300
1925,5/21/1925,6500
1925,5/22/1925,6120
1925,5/23/1925,5740
1925,5/24/1925,5030
1925,5/25/1925,5030
1925,5/26/1925,4690
1925,5/27/1925,4690
1925,5/28/1925,4690
1925,5/29/1925,4360
1925,5/30/1925,4360
1925,5/31/1925,4040
1925,6/1/1925,4040
1925,6/2/1925,3590
1925,6/3/1925,3740
1925,6/4/1925,3740
1925,6/5/1925,3440
1925,6/6/1925,3300
1925,6/7/1925,3300
1925,6/8/1925,3160
1925,6/9/1925,2890
1925,6/10/1925,3740
1925,6/11/1925,4360
1925,6/12/1925,3740
1925,6/13/1925,3300
1925,6/14/1925,3160
1925,6/15/1925,2890
1925,6/16/1925,2510
1925,6/17/1925,2640
1925,6/18/1925,3440
1925,6/19/1925,3740
1925,6/20/1925,3740
1925,6/21/1925,3300
1925,6/22/1925,3020
1925,6/23/1925,2760
1925,6/24/1925,2270
1925,6/25/1925,2510
1925,6/26/1925,2390
1925,6/27/1925,2390
1925,6/28/1925,2510
1925,6/29/1925,3300
1925,6/30/1925,4690
1925,7/1/1925,5030
1925,7/2/1925,3510
1925,7/3/1925,3070
1925,7/4/1925,2660
1925,7/5/1925,2400
1925,7/6/1925,2270
1925,7/7/1925,1930
1925,7/8/1925,3220
1925,7/9/1925,3360
1925,7/10/1925,2930
1925,7/11/1925,2400
1925,7/12/1925,2270
1925,7/13/1925,2400
1925,7/14/1925,2930
1925,7/15/1925,2400
1925,7/16/1925,3510
1925,7/17/1925,3510
1925,7/18/1925,2930
1925,7/19/1925,2270
1925,7/20/1925,1720
1925,7/21/1925,1520
1925,7/22/1925,1520
1925,7/23/1925,1620
1925,7/24/1925,1620
1925,7/25/1925,1820
1925,7/26/1925,2520
1925,7/27/1925,3070
1925,7/28/1925,2040
1925,7/29/1925,1420
1925,7/30/1925,1420
1925,7/31/1925,1720
1925,8/1/1925,2040
1925,8/2/1925,1720
1925,8/3/1925,2440
1925,8/4/1925,2790
1925,8/5/1925,2930
1925,8/6/1925,3220
1925,8/7/1925,3980
1925,8/8/1925,3510
1925,8/9/1925,3220
1925,8/10/1925,2930
1925,8/11/1925,2520
1925,8/12/1925,2520
1925,8/13/1925,3070
1925,8/14/1925,3070
1925,8/15/1925,4960
1925,8/16/1925,6120
1925,8/17/1925,4300
1925,8/18/1925,2790
1925,8/19/1925,2520
1925,8/20/1925,2270
1925,8/21/1925,1820
1925,8/22/1925,1720
1925,8/23/1925,2660
1925,8/24/1925,2660
1925,8/25/1925,2160
1925,8/26/1925,1620
1925,8/27/1925,1620
1925,8/28/1925,1520
1925,8/29/1925,1420
1925,8/30/1925,1420
1925,8/31/1925,1320
1925,9/1/1925,1140
1925,9/2/1925,1230
1925,9/3/1925,2040
1925,9/4/1925,2520
1925,9/5/1925,1620
1925,9/6/1925,1320
1925,9/7/1925,1230
1925,9/8/1925,1230
1925,9/9/1925,1140
1925,9/10/1925,1320
1925,9/11/1925,1420
1925,9/12/1925,1230
1925,9/13/1925,1140
1925,9/14/1925,1820
1925,9/15/1925,2930
1925,9/16/1925,2660
1925,9/17/1925,8880
1925,9/18/1925,8590
1925,9/19/1925,6500
1925,9/20/1925,3820
1925,9/21/1925,2660
1925,9/22/1925,1930
1925,9/23/1925,1620
1925,9/24/1925,1720
1925,9/25/1925,1820
1925,9/26/1925,1720
1925,9/27/1925,1720
1925,9/28/1925,1720
1925,9/29/1925,1520
1925,9/30/1925,1420
1926,10/1/1925,1520
1926,10/2/1925,1320
1926,10/3/1925,1620
1926,10/4/1925,1820
1926,10/5/1925,1930
1926,10/6/1925,2160
1926,10/7/1925,1820
1926,10/8/1925,2040
1926,10/9/1925,1820
1926,10/10/1925,1720
1926,10/11/1925,1620
1926,10/12/1925,1420
1926,10/13/1925,1420
1926,10/14/1925,1720
1926,10/15/1925,2160
1926,10/16/1925,3360
1926,10/17/1925,3360
1926,10/18/1925,4620
1926,10/19/1925,3980
1926,10/20/1925,3070
1926,10/21/1925,3820
1926,10/22/1925,2930
1926,10/23/1925,2270
1926,10/24/1925,2400
1926,10/25/1925,2400
1926,10/26/1925,3070
1926,10/27/1925,5740
1926,10/28/1925,5300
1926,10/29/1925,4300
1926,10/30/1925,3660
1926,10/31/1925,3220
1926,11/1/1925,2930
1926,11/2/1925,2790
1926,11/3/1925,2790
1926,11/4/1925,2790
1926,11/5/1925,3070
1926,11/6/1925,2790
1926,11/7/1925,2930
1926,11/8/1925,2790
1926,11/9/1925,2790
1926,11/10/1925,2930
1926,11/11/1925,3070
1926,11/12/1925,3660
1926,11/13/1925,3980
1926,11/14/1925,5300
1926,11/15/1925,13800
1926,11/16/1925,10000
1926,11/17/1925,6500
1926,11/18/1925,5380
1926,11/19/1925,4360
1926,11/20/1925,4040
1926,11/21/1925,3740
1926,11/22/1925,3740
1926,11/23/1925,3740
1926,11/24/1925,3300
1926,11/25/1925,3300
1926,11/26/1925,3300
1926,11/27/1925,3020
1926,11/28/1925,3020
1926,11/29/1925,3160
1926,11/30/1925,3020
1926,12/1/1925,2760
1926,12/2/1925,3160
1926,12/3/1925,4040
1926,12/4/1925,5740
1926,12/5/1925,5740
1926,12/6/1925,5380
1926,12/7/1925,4690
1926,12/8/1925,5030
1926,12/9/1925,5740
1926,12/10/1925,4630
1926,12/11/1925,4040
1926,12/12/1925,3740
1926,12/13/1925,3740
1926,12/14/1925,3440
1926,12/15/1925,3020
1926,12/16/1925,3160
1926,12/17/1925,3590
1926,12/18/1925,3590
1926,12/19/1925,3440
1926,12/20/1925,3740
1926,12/21/1925,3890
1926,12/22/1925,4690
1926,12/23/1925,8150
1926,12/24/1925,11600
1926,12/25/1925,10000
1926,12/26/1925,7720
1926,12/27/1925,6120
1926,12/28/1925,4360
1926,12/29/1925,3020
1926,12/30/1925,2510
1926,12/31/1925,2390
1926,1/1/1926,2510
1926,1/2/1926,3020
1926,1/3/1926,4360
1926,1/4/1926,4360
1926,1/5/1926,4690
1926,1/6/1926,7300
1926,1/7/1926,7300
1926,1/8/1926,6500
1926,1/9/1926,5740
1926,1/10/1926,5030
1926,1/11/1926,4360
1926,1/12/1926,4040
1926,1/13/1926,4360
1926,1/14/1926,4360
1926,1/15/1926,4360
1926,1/16/1926,4040
1926,1/17/1926,4040
1926,1/18/1926,5030
1926,1/19/1926,34500
1926,1/20/1926,52000
1926,1/21/1926,56500
1926,1/22/1926,30000
1926,1/23/1926,15600
1926,1/24/1926,10500
1926,1/25/1926,8590
1926,1/26/1926,7300
1926,1/27/1926,6500
1926,1/28/1926,6120
1926,1/29/1926,5740
1926,1/30/1926,5740
1926,1/31/1926,7300
1926,2/1/1926,15000
1926,2/2/1926,29200
1926,2/3/1926,27500
1926,2/4/1926,37100
1926,2/5/1926,38000
1926,2/6/1926,28300
1926,2/7/1926,18600
1926,2/8/1926,12700
1926,2/9/1926,10000
1926,2/10/1926,9040
1926,2/11/1926,8150
1926,2/12/1926,7300
1926,2/13/1926,6500
1926,2/14/1926,6120
1926,2/15/1926,6500
1926,2/16/1926,6500
1926,2/17/1926,7300
1926,2/18/1926,8150
1926,2/19/1926,8150
1926,2/20/1926,14400
1926,2/21/1926,14400
1926,2/22/1926,13800
1926,2/23/1926,10500
1926,2/24/1926,8590
1926,2/25/1926,8590
1926,2/26/1926,18000
1926,2/27/1926,19300
1926,2/28/1926,16800
1926,3/1/1926,11000
1926,3/2/1926,8590
1926,3/3/1926,8150
1926,3/4/1926,7300
1926,3/5/1926,6900
1926,3/6/1926,6500
1926,3/7/1926,6120
1926,3/8/1926,6120
1926,3/9/1926,7300
1926,3/10/1926,8150
1926,3/11/1926,7300
1926,3/12/1926,8150
1926,3/13/1926,9520
1926,3/14/1926,9520
1926,3/15/1926,9520
1926,3/16/1926,9040
1926,3/17/1926,8590
1926,3/18/1926,7720
1926,3/19/1926,6900
1926,3/20/1926,6500
1926,3/21/1926,6120
1926,3/22/1926,5740
1926,3/23/1926,5740
1926,3/24/1926,5740
1926,3/25/1926,5380
1926,3/26/1926,5380
1926,3/27/1926,6120
1926,3/28/1926,6500
1926,3/29/1926,5740
1926,3/30/1926,5030
1926,3/31/1926,5740
1926,4/1/1926,6500
1926,4/2/1926,7720
1926,4/3/1926,10000
1926,4/4/1926,7720
1926,4/5/1926,5380
1926,4/6/1926,6120
1926,4/7/1926,5740
1926,4/8/1926,5740
1926,4/9/1926,4690
1926,4/10/1926,5380
1926,4/11/1926,5740
1926,4/12/1926,5740
1926,4/13/1926,11000
1926,4/14/1926,16800
1926,4/15/1926,17400
1926,4/16/1926,15600
1926,4/17/1926,12100
1926,4/18/1926,9520
1926,4/19/1926,8150
1926,4/20/1926,7300
1926,4/21/1926,6900
1926,4/22/1926,6120
1926,4/23/1926,6120
1926,4/24/1926,5380
1926,4/25/1926,4690
1926,4/26/1926,5030
1926,4/27/1926,4360
1926,4/28/1926,4360
1926,4/29/1926,4360
1926,4/30/1926,4360
1926,5/1/1926,4040
1926,5/2/1926,3890
1926,5/3/1926,3740
1926,5/4/1926,3890
1926,5/5/1926,3740
1926,5/6/1926,3740
1926,5/7/1926,3440
1926,5/8/1926,3440
1926,5/9/1926,3440
1926,5/10/1926,3300
1926,5/11/1926,3440
1926,5/12/1926,3440
1926,5/13/1926,3440
1926,5/14/1926,3440
1926,5/15/1926,3740
1926,5/16/1926,3740
1926,5/17/1926,4040
1926,5/18/1926,4690
1926,5/19/1926,4360
1926,5/20/1926,3590
1926,5/21/1926,3300
1926,5/22/1926,3070
1926,5/23/1926,2790
1926,5/24/1926,2520
1926,5/25/1926,2270
1926,5/26/1926,2400
1926,5/27/1926,2520
1926,5/28/1926,2270
1926,5/29/1926,2270
1926,5/30/1926,2270
1926,5/31/1926,2160
1926,6/1/1926,2040
1926,6/2/1926,2160
1926,6/3/1926,3070
1926,6/4/1926,2660
1926,6/5/1926,2660
1926,6/6/1926,2520
1926,6/7/1926,2400
1926,6/8/1926,2160
1926,6/9/1926,2400
1926,6/10/1926,2400
1926,6/11/1926,2290
1926,6/12/1926,2040
1926,6/13/1926,1930
1926,6/14/1926,1930
1926,6/15/1926,1820
1926,6/16/1926,1820
1926,6/17/1926,1720
1926,6/18/1926,1720
1926,6/19/1926,1720
1926,6/20/1926,1720
1926,6/21/1926,1720
1926,6/22/1926,1720
1926,6/23/1926,1720
1926,6/24/1926,2270
1926,6/25/1926,3660
1926,6/26/1926,3220
1926,6/27/1926,2520
1926,6/28/1926,2270
1926,6/29/1926,2270
1926,6/30/1926,1930
1926,7/1/1926,1720
1926,7/2/1926,1720
1926,7/3/1926,1820
1926,7/4/1926,1720
1926,7/5/1926,2270
1926,7/6/1926,3590
1926,7/7/1926,4360
1926,7/8/1926,5030
1926,7/9/1926,5380
1926,7/10/1926,3890
1926,7/11/1926,2760
1926,7/12/1926,2160
1926,7/13/1926,1930
1926,7/14/1926,1720
1926,7/15/1926,1720
1926,7/16/1926,2760
1926,7/17/1926,6500
1926,7/18/1926,6500
1926,7/19/1926,3740
1926,7/20/1926,2390
1926,7/21/1926,1930
1926,7/22/1926,1820
1926,7/23/1926,1720
1926,7/24/1926,1720
1926,7/25/1926,3130
1926,7/26/1926,14000
1926,7/27/1926,8150
1926,7/28/1926,8590
1926,7/29/1926,10500
1926,7/30/1926,6500
1926,7/31/1926,4040
1926,8/1/1926,3070
1926,8/2/1926,2520
1926,8/3/1926,2400
1926,8/4/1926,2270
1926,8/5/1926,2040
1926,8/6/1926,1930
1926,8/7/1926,3890
1926,8/8/1926,3360
1926,8/9/1926,2790
1926,8/10/1926,2400
1926,8/11/1926,2040
1926,8/12/1926,2040
1926,8/13/1926,1930
1926,8/14/1926,1930
1926,8/15/1926,1820
1926,8/16/1926,1820
1926,8/17/1926,1820
1926,8/18/1926,2270
1926,8/19/1926,2520
1926,8/20/1926,2660
1926,8/21/1926,2520
1926,8/22/1926,3220
1926,8/23/1926,2930
1926,8/24/1926,2790
1926,8/25/1926,2270
1926,8/26/1926,2400
1926,8/27/1926,3660
1926,8/28/1926,3980
1926,8/29/1926,3070
1926,8/30/1926,2270
1926,8/31/1926,1930
1926,9/1/1926,1620
1926,9/2/1926,1620
1926,9/3/1926,1620
1926,9/4/1926,1420
1926,9/5/1926,1620
1926,9/6/1926,1930
1926,9/7/1926,2790
1926,9/8/1926,2160
1926,9/9/1926,1620
1926,9/10/1926,2520
1926,9/11/1926,3980
1926,9/12/1926,2660
1926,9/13/1926,2040
1926,9/14/1926,1820
1926,9/15/1926,1620
1926,9/16/1926,1520
1926,9/17/1926,1520
1926,9/18/1926,1520
1926,9/19/1926,1620
1926,9/20/1926,1140
1926,9/21/1926,1030
1926,9/22/1926,1060
1926,9/23/1926,1060
1926,9/24/1926,1140
1926,9/25/1926,1060
1926,9/26/1926,1140
1926,9/27/1926,920
1926,9/28/1926,1030
1926,9/29/1926,1020
